SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,cpri,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136047.4544,0,0,0,0,0,5425.441736,7973.60244,391.5559238,22.57709358,3046.667932,1604.136835,503.9993736,312.8403815,1481.901202,354.3649686,1320.23357,1772.40397,1307.968265,4865.747553,229.4616716,2290.835845,1453.551161,538.0337797,69930.32885,7289.043703,75.80288819,562.0498082,59.81311834,7.288620777,5.373614506,494.4553973,9.733269202000002,14.13050674,12.74854709,25.29209279,9.194641172000002,70.78166951,82.94571249,1.155666978,10611.24983,77.92791122,88.60489776,5.103308492,689.3951463,362.9507829,114.0854954,70.72427168,335.3483604,80.18315167,298.7468072,401.0232817,295.8035655,1100.9244,51.92055434,518.3500415,328.8958398,121.7431704,15822.56633,1649.211335,17.15256436,127.2222609,13.53369335,1.649110929,1.215831966,111.8752894,2.20251727,3.200627588,2.907788295,5.722476644,2.080338823,16.01476299,18.93133299,0.2616019294,0,4.147401987679626,,,cpri,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138038.2014,0,0,0,0,0,5511.090333,8072.817454,396.7303321,22.94582243,3091.618667,1610.908784,510.5917188,315.968206,1492.090099,357.1830265,1330.231615,1784.908041,1322.825732,4949.892601,232.7008745,2323.290429,1454.595183,542.9895671000001,70967.99901,7452.431,76.64970682,568.4031091,60.58986244,7.384259549,5.443609691,501.8301249,9.867137724999999,14.32034308,12.9223583,25.66713906,9.330985441999999,71.83134968,84.29497785,1.172468688,10810.22535,79.76803559,89.6795364,5.181808617,698.9485186,363.7666546,115.4392422,71.33448507,337.1737466,80.69687537,300.5009934,403.2233929,298.7562551,1118.366802,52.61684797,525.3159033,328.5828989,122.730112,16045.02316,1687.422889,17.32231847,128.5675196,13.69642587,1.66856991,1.230039917,113.4226661,2.231518971,3.242188639,2.945868656,5.801322374,2.109002346,16.23543057,19.22720428,0.2651629699,0,4.147401987679626
,cpub,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.4223086,0,0,0,0,0,0.7832241504,0,0,0,1.026357744,0.474640638,0.0662979893,0.0773312718,0.317085736,0.1103749321,0.4744857424,0.4644608994,0.4088060513,1.545438647,0.0361771595,0.3611754987,0.1766016327,0.1433820819,17.78349684,50.2620508,0.0100691311,0.3310059026,0.0168770579,0.000968169942,0.00196076213,0.1804203518,0.0035515435,0.00515603836,0.00465177924,0.00922875613,0.00335500513,0.0258273118,0.0302658131,0.000421687869,248.588247,554.2764008000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110380643259976,,,cpub,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.9487018,0,0,0,0,0,0.6780839916,0,0,0,1.04208805,0.4769021267,0.067199858,0.0781448837,0.3194423709,0.1113056629,0.4783352329,0.4679647385,0.4136619387,1.573037855,0.0367086292,0.3664997264,0.1768385468,0.1447811374,18.05639664,51.41755595,0.010186637,0.3349409931,0.0171057708,0.0009813572379999999,0.00198755469,0.1832267326,0.00360266249,0.00522863432,0.00471905361,0.00937151764,0.00340690462,0.0262268715,0.0307810193,0.000428088706,253.2895309,567.4892358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110380643259976
,cmin,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.008126,1.108598,12.7537485,0.0427370548,0.09879475,200.4272073,10.7408782,0,58.70463302,0.1911443203,84.58687234,13.56489353,148.1898729,15.62547767,327.0451864,8.520619192,85.35764343,18.96873662,25.96940922,312.4399479,0,0,0.1130533833,0.1519054369,2009.813122,40.97167151,23.47114348,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114640102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.2559688,139.1241486746415,,,cmin,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815.437454,1.119699442,12.88146385,0.0431750599,0.0997944218,202.4113575,10.84878697,0,59.39567524,0.1940016341,85.7264328,13.60459498,149.9305116,15.76118143,328.8727356,8.576748007000001,85.89285953,19.07687897,26.23000218,317.4389218,0,0,0.1129985886,0.1531068724,2036.928129,41.83751972,23.70158121,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135907383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.1477954,139.1241486746415
,ccoa,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.003158,0.4471781515,5.144513772,0.0172389605,0.0398511036,80.84686073,43.2164354,0,0.4625962877,0.0144447693,78.57674279,1.519766887,69.76238451,5.091677514,107.7396232,0.0152162881,407.5744097,2.531685185,0.1960491786,0.0015631711,0.0171518772,0.1712361583,0.0472785543,0.09331799960000002,16.95161214,1.910847161,0.0248116611,269.6688923,0,0,0,0,0,0,472.8995211,0,0,0,119.7067802,0,7.932268204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8053589746,0,,,ccoa,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.977742,0.4515837178,5.195197139,0.0174128461,0.04024788650000001,81.63411532000001,43.64699651,0,0.467698892,0.0146524529,79.56126141,1.521502042,70.53912389,5.130228576000001,108.2580654,0.0152968921,409.5489982,2.542478399,0.1978041132,0.00158843375,0.0173637786,0.1733603307,0.0472347513,0.0940463732,17.16762914,1.949723751,0.025038172,272.4287864,0,0,0,0,0,0,478.88246,0,0,0,121.5009511,0,8.073832618999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8041699425,0
,ccoi,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23979.87663,7.036523578,80.95094167,0.2712618043,0.6270727424,1272.157058,68.17479622,0,4.016324933,0.0993172357,4.243021771000001,0.8962062388,2.886151866,1.751935624,14.40130801,0.7145481773,4.142166839,1.246538574,1.546633185,4.722076303,0.1589267932,1.586649273,0.8638302302,5.31983157,23.16096846,4.524108844,0.5000813746,25313.12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19162504,0,,,ccoi,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24226.53588,7.10965362,81.79225842,0.2741447476,0.633655556,1285.232971,68.87604856,0,4.062118524,0.1007818237,4.297695929,0.8976038174,2.918899851,1.765304972,14.47344965,0.7185701411,4.163730512,1.252374534,1.560627549,4.798671481000001,0.1609531696,1.606959834,0.8633896378,5.363575818,23.46012109,4.617067139000001,0.5047294016,25573.68071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.18728123,0
,cfut,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14380.61695,10.96225965,126.1141573,0.4226010612,0.9769219336,1981.90425,9488.579372,0,1178.793875,38.68056328,211.5249306,37.08627269,50.81678385,26.30614249,111.0486706,31.33903196,44.12908876,92.00802563,129.6767977,449.5778339,373.918119,3733.020091,334.2358113,3164.370037,668.630818,22.66935583,80.70060233,375.5111141,271.9737525,0,0,0,186.759134,0,0,0,0,0,13.44909741,0,8974.285551000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389.065012,0,,,cfut,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14531.78162,11.07866293,127.4533064,0.4271877949,0.9873977965,2002.722444,9598.758178,0,1191.998505,39.24319096,214.2020007,37.13533385,51.38172679,26.5005449,111.5780005,31.50865258,44.34922190000001,92.41889541,130.8216952,456.7773628,378.6072041,3780.022295,333.9635011,3190.342141,677.0874806,23.12799674,81.43507586,379.2629104,274.9800936,0,0,0,189.084193,0,0,0,0,0,13.64832153,0,9139.900758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5383.831699,0
,cfuh,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4028.81928,3.009823539,34.62619674,0.1160303316,0.2682259613,544.1562467,2721.830661,0,619.7002299,16.7208443,15.14214678,2.065013045,3.556752361,1.706910824,164.7884671,8.89287635,6.229559394,10.30427106,12.86262887,196.1660375,150.745143,1504.967582,50.12747637,2.905522188,294.3709248,153.1406579,35.12779109,27.8889675,0,0,0,0,0,0,0,0,0,0,0,0,3669.252719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.1639434,0,,,cfuh,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087.203503,3.05376371,35.13170175,0.1177516271,0.2721699882,552.0378371000001,2763.572244,0,626.6565531,16.96444311,15.33458525,2.06787208,3.596482123,1.719634432,165.585053,8.941370123,6.260896598,10.35070497,12.97673859,199.3131682,152.6405438,1523.966403,50.09316286,2.928902377,298.1210211,156.2599928,35.44809915,28.17112452,0,0,0,0,0,0,0,0,0,0,0,0,3738.117938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.8742828,0
,cgas,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12115.2147,4.464200612,51.35792402,0.1720973573,0.3978354494,807.09803,1382.756671,0,318.2132862,6.911524715,1024.478808,174.8127566,568.2720649,354.2118706,1918.616596,76.31930506,599.6286915,169.7703932,147.9033425,92.45870902,4.010174175000001,40.03566557,1.287568579,6.174997616,1687.407018,975.8826311,28.81225045,289.1356116,0,0,0,0,8.980288399999999,759.7480487,0,0,0,0,1220.856882,0,3204.013645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.5193237,0,,,cgas,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12260.56252,4.518235926,51.97956753,0.1742209556,0.4026926558,816.7747818,1402.598754,0,321.759082,7.011391574,1037.597841,175.0733505,574.7061029,356.9036528,1927.800347,76.73936320999999,602.7239755,170.539343,149.2242815,93.95725881,4.060736576,40.54247945,1.286686642,6.224818578,1709.070767,995.8618528,29.07389522,292.0271481,0,0,0,0,9.091556383,769.1432746,0,0,0,0,1239.094158,0,3264.667416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.8299959,0
,cele,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.7682508,0.0189732933,0.2182762467,0.000731430756,0.00169083993,3.430246296,23.96282107,0,9.676667885,0.1448977283,14.06381046,5.134397406,4.251236484,5.470543837,18.2952506,1.297327571,18.75468326,4.949813817,3.794068544,2.153381614,1.028416119,10.26721584,0.050592244,0.1271319435,71.22408531000001,19.28059559,0.8492831905,0,0,0,0,0,0,0,0,22.92174624,8.296675037,59.44956491,2.310686087,8.859282473,166.4614392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2881966,0,,,cele,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0163417,0.0191942772,0.2208185327,0.00074012189,0.00171071068,3.469805876,24.33588203,0,9.777505069,0.1468918632,14.23121238,5.137415404000001,4.295302141,5.506944662000001,18.3690601,1.303364136,18.83402856,4.968163069,3.824685007,2.186187921,1.040518382,10.38855743,0.0505173826,0.1280529825,72.07404332,19.65767109,0.8563452927,0,0,0,0,0,0,0,0,23.18931458,8.393523708,60.1436,2.343144308,8.961602900000001,169.0416162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.21522538,0
,chea,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,chea,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cbio,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0908594,0.1725357857,1.984919708,0.00665134821,0.0153758439,31.19333221,-0.4312306779,0,0.7049686203,0.1229139313,0.06857298370000001,0.0413480417,0.8922101068,1.749476588,0.2025194261,0.1543372486,0.0985581284,0.0110549749,4.962562279,2.87696764e-05,0.00663517985,0.0662424697,0.00181729016,0.00668811839,0.3448675888,0.4244674853,0.0349536358,0,0,0,0,0,0,0,2.598751946,0,0,0,13.3211445,0,149.9887081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.22961611,0,,,cbio,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.2620609,0.1749238667,2.012393132,0.00674497829,0.0155902785,31.62150128,-0.3861034309,0,0.7124113372,0.1246223811,0.0693986083,0.0413779496,0.901580327,1.761355832,0.2033640049,0.1550763937,0.0989885039,0.0110974592,5.003285105,2.92119323e-05,0.00671417105,0.0670344251,0.0018148469,0.00673748456,0.34903036,0.4328275186,0.0352490621,0,0,0,0,0,0,0,2.629539995,0,0,0,13.51013207,0,152.3972585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1881854,0
,cote,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.446213,1.881464064,21.64510444,0.0725314612,0.167670131,340.1562949,1701.43748,0,0,0,0.1276664759,0.0313593335,181.4906347,1.169008776,1941.379332,0.0549454729,16.88841384,0.0128383718,0.2571798605,0,1.270263469,12.68170439,60.03664932,94.08576835,0,0,0,906.5614034,0,0,0,0,9.702734376,0,0,0,0,0,117.0718743,86.89207082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.092911,0,,,cote,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.158491,1.891161019,21.75666201,0.072922239,0.168551768,341.8707333,1710.02577,0,0,0,0.1292820531,0.0314010727,183.5081106,1.177660081,1950.606244,0.0552421433,16.97246209,0.0128955358,0.2594475774,0,1.286166436,12.84111277,59.99234558,94.83778971,0,0,0,915.6741013,0,0,0,0,9.8235431,0,0,0,0,0,118.8068416,87.96093551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.96871,0
,Total,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723082.7991,,,,,,,11827.13331,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,483049.2815,286423.8678,27520.02534,469.2801927,43.56399836,1634.264381,23170.76795,389.2375261,373.1216323,802.6392584,333.5691692,2008.197244,7345.522835,4679.79062,6601.115672,82.75531861,826.1896155,451.0657876,267.6810295,29383.5319,5114.442169,173.9571906,406.2568204,39.77454871,16.7248872,4.477994942,412.0445868,8.112026556,11.7881373,10.70958952,21.07628537,7.662034713,58.98350239,69.72543556,0.9634983694,80794.14315,24459.81709,,,Total,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731628.9761,,,,,,,11971.53353,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,488312.1555,291690.6318,28094.70518,474.2980086,44.14185086,1655.222734,23174.86497,393.2932432,375.7942969,806.1096194,335.1285117,2016.807636,7370.282752,4717.298454,6693.248824,83.80698728,836.7119073,450.4310658,269.5628734,29767.45003,5226.944059000001,175.2930594,409.9960141,40.20067478,16.88507948,4.523297934000001,417.0958229,8.206095603,11.92269045,10.8330156,21.33354304,7.75555803,59.70350113,70.70532608,0.9750993426,80722.00925,24459.81709
,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,,,102,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VALUES 2020,,103,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VALUES 2020,,103,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,cagr,105,85243.81394347478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.08955896123899,8.530985770541811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15810.08475365334,138.4803190043109,1593.132191240775,5.3384914818478,12.34092836046311,25036.32842096934,914.6279665,0,18155.536069386,208.7411406500078,46283.2671666302,0,0,0,69.74941673941676,266.8402912136829,0,18.56952317886998,270.9565049483407,159.5507844112752,0,0,0,0,2041.428264996614,25.6088064953361,0,0,4.499289663147333,0,0.1409822511181307,12.97254109096501,0.2551175592685584,0.3672908547763867,0.2704604143935732,0.6627558798667631,0.240937145001669,1.854779739701198,1.887863968115819,0.03027764176442458,38556.96148862585,0,436.1647921666961,5.030262269680606,1134.471523505779,0,0,0,1.79861927343602,6.387243216379506,0,0.4984081786982576,6.582592185463571,6.026065346100178,0,0,0,0,65.10588320429509,0.6125921963543279,0,0,0.115887583862469,0,0.005324554014047535,0.489941075431614,0.009645594533830656,0.01401666920228131,0.01273422337270009,0.0250607295120619,0.009110532322572525,0.07013425611570155,0.08290693765899235,0.001145646473047428,19266.29382312376,1836.568081427026,,TOTAL,cagr,105,86664.77823657159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.62655220069665,8.685882491936242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16061.42881470114,140.9710517078671,1621.786592747625,5.411555533025371,12.53854917417503,25539.65284441666,943.9084937,0,18467.20843081078,212.9802651772396,47154.146061145,0,0,0,70.49895135957164,270.0327351410529,0,18.76877448314885,275.1165136980456,162.7076914615494,0,0,0,0,2078.097549047867,26.28964793548074,0,0,4.575268028461661,0,0.1431789265713273,13.19923776112695,0.2592784668589413,0.3731596457307726,0.2747617867362004,0.674279229945207,0.2451263409338132,1.887031140484458,1.923049168125529,0.03079526796550397,39430.59103015936,0,442.9683759642566,5.125035488292875,1154.236886065433,0,0,0,1.814250891133187,6.450903761312854,0,0.5026097780458119,6.671188125165589,6.131011078988139,0,0,0,0,66.16272602168186,0.6290809960739586,0,0,0.1176607764968474,0,0.005395591913103534,0.497530536860002,0.009788597555167564,0.0142219179805682,0.0129221051253221,0.02544760354933389,0.009251176203192736,0.07121700425650072,0.08434047261437885,0.001163142071408253,19354.87385900681,1848.350932623564
COMMODITIES,cfor,106,0,841.2248984939129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.40536896396472,26.81124375150853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.7520885381724,1.255901868909101,14.44839028948005,0.04841569892084293,0.1119220052817604,227.0587754449533,-3.138962768,0,0,486.8534935925699,0,0,0,0,0,0,0,0.0816978079839101,352.6760320785832,43.3629176314106,0,0,0,0,2.662514372251523,23.5280118274231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.92226427663013,305.8911107394478,,COMMODITIES,cfor,106,0,854.3332614913679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.62457558756781,27.24642467356077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4780817171064,1.274269652457428,14.65970078894408,0.0489162909758466,0.1133388203227459,230.8587766739115,-3.150333036,0,0,496.7785370647798,0,0,0,0,0,0,0,0.08260346864795634,358.1232186284608,44.29258756056368,0,0,0,0,2.712882177815851,24.15385503340759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.14441113833817,308.1989179665021
