SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,,,VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,
,cC5,126,,,,,,,,,,,,,,,,,,134778.6072031987,3954.224536104859,6779.929908261224,42255.41749593121,13962.66768,0,5428.402785766361,1196.806511014932,2622.347629369931,3051.155629302706,7145.80672163924,7509.090597986191,58407.19745417819,8352.543190649874,3725.08046960322,1931.42588907352,563.9173226949512,438.5856216144072,509.6717737057505,215.251841444344,3326.830840852246,4773.55482456587,1629.46242858883,75581.49836079294,14086.54962065217,60.52398832052518,13.34379671923761,29.2378704306538,34.018866137242,79.67218713715841,83.72262147755351,651.2111714037381,93.12669797228472,41.53279255972975,21.53443703604347,6.287397379477158,4.890011313640848,5.6825865177698,2.399950860691208,37.0925074776695,53.22275960033566,18.16769479299056,0,0,,,cC5,126,,,,,,,,,,,,,,,,,,134778.6072031987,3954.224536104859,6779.929908261224,42255.41749593121,13962.66768,0,5428.402785766361,1196.806511014932,2622.347629369931,3051.155629302706,7145.80672163924,7509.090597986191,58407.19745417819,8352.543190649874,3725.08046960322,1931.42588907352,563.9173226949512,438.5856216144072,509.6717737057505,215.251841444344,3326.830840852246,4773.55482456587,1629.46242858883,75581.49836079294,14086.54962065217,60.52398832052518,13.34379671923761,29.2378704306538,34.018866137242,79.67218713715841,83.72262147755351,651.2111714037381,93.12669797228472,41.53279255972975,21.53443703604347,6.287397379477158,4.890011313640848,5.6825865177698,2.399950860691208,37.0925074776695,53.22275960033566,18.16769479299056,0,0
,cFZ,127,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cFZ,127,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cGZ,128,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cGZ,128,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cHZ,129,,,,,,,,,,,,,,,,,,15407.07422874803,0,0,0,107.0473657,1994.240310623739,10.26413328334345,146.3034433045966,234.2847256665863,241.3497302180053,192.0602030923855,139.6246175534521,865.5472258902471,201.9332016700678,2079.057810145053,3990.315309427965,169.8574924500651,57.33310924747832,327.8570251732495,135.011432191412,1211.823243441942,402.0184391385852,382.3866134275845,2685.365908282166,47.48762073057322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cHZ,129,,,,,,,,,,,,,,,,,,15407.07422874803,0,0,0,107.0473657,1994.240310623739,10.26413328334345,146.3034433045966,234.2847256665863,241.3497302180053,192.0602030923855,139.6246175534521,865.5472258902471,201.9332016700678,2079.057810145053,3990.315309427965,169.8574924500651,57.33310924747832,327.8570251732495,135.011432191412,1211.823243441942,402.0184391385852,382.3866134275845,2685.365908282166,47.48762073057322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cIZ,130,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cIZ,130,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cJZ,131,,,,,,,,,,,,,,,,,,1646.862622436676,0,0,0,126.3285004,0,1.478435390974186,13.02390097522624,11.02724692278923,2.873503855605495,20.0023939690491,12.69473206935028,58.84443992645455,21.17756956869415,213.0502990455677,13.47142399034579,21.27755350073644,364.5458904096142,176.9433898563661,26.14946104974212,343.5935906031249,119.5168244146513,59.78160165136356,293.7388655335043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cJZ,131,,,,,,,,,,,,,,,,,,1646.862622436676,0,0,0,126.3285004,0,1.478435390974186,13.02390097522624,11.02724692278923,2.873503855605495,20.0023939690491,12.69473206935028,58.84443992645455,21.17756956869415,213.0502990455677,13.47142399034579,21.27755350073644,364.5458904096142,176.9433898563661,26.14946104974212,343.5935906031249,119.5168244146513,59.78160165136356,293.7388655335043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cKZ,132,,,,,,,,,,,,,,,,,,2817.483879695495,0,0,0,202.46149,0,111.2018099038575,35.06417962029221,85.44762247785811,26.17860013983923,64.45068727887258,37.32442291288891,178.2750485499056,137.2178119172972,425.5533062640983,140.6747412369736,42.06957934948528,96.3900823092265,468.7202251710221,112.6323318324792,339.5712052061668,94.89393085440749,70.3686485284901,553.9111360393955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cKZ,132,,,,,,,,,,,,,,,,,,2817.483879695495,0,0,0,202.46149,0,111.2018099038575,35.06417962029221,85.44762247785811,26.17860013983923,64.45068727887258,37.32442291288891,178.2750485499056,137.2178119172972,425.5533062640983,140.6747412369736,42.06957934948528,96.3900823092265,468.7202251710221,112.6323318324792,339.5712052061668,94.89393085440749,70.3686485284901,553.9111360393955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cLZ,133,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cLZ,133,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cMN,134,,,,,,,,,,,,,,,,,,3424.441843311564,0,0,0,54.64125541,0,24.95392258359845,28.1475365198828,63.42342518295052,30.63500726654318,403.9087602943213,389.0322137119946,546.3746748713285,33.03297430141876,93.43361482022436,18.90338851904662,7.37045707628079,85.95943656641352,153.3240118873291,33.66738235194075,561.122621626918,96.84535424088814,14.45315598570578,790.4461459177144,104.0490147670793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cMN,134,,,,,,,,,,,,,,,,,,3424.441843311564,0,0,0,54.64125541,0,24.95392258359845,28.1475365198828,63.42342518295052,30.63500726654318,403.9087602943213,389.0322137119946,546.3746748713285,33.03297430141876,93.43361482022436,18.90338851904662,7.37045707628079,85.95943656641352,153.3240118873291,33.66738235194075,561.122621626918,96.84535424088814,14.45315598570578,790.4461459177144,104.0490147670793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cOQ,135,,,,,,,,,,,,,,,,,,162.3550107696314,0,0,0,0.3392605619,0,3.190013067590368,0.5243301743885254,2.158401053631587,0.7122395810115164,0.9075830021341168,0.8201279622339982,2.61796911650581,1.644789308605578,1.892109178853803,1.272074281957419,1.913433062876591,0.5103678107147695,1.859526867038809,0.5182385879029305,5.119104298736276,42.27143266433933,6.536863045570268,25.8706952482738,62.35497304018888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cOQ,135,,,,,,,,,,,,,,,,,,162.3550107696314,0,0,0,0.3392605619,0,3.190013067590368,0.5243301743885254,2.158401053631587,0.7122395810115164,0.9075830021341168,0.8201279622339982,2.61796911650581,1.644789308605578,1.892109178853803,1.272074281957419,1.913433062876591,0.5103678107147695,1.859526867038809,0.5182385879029305,5.119104298736276,42.27143266433933,6.536863045570268,25.8706952482738,62.35497304018888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,cRU,136,,,,,,,,,,,,,,,,,,26657.86017990958,0,0,0,1475.119659,2979.478603700938,131.4640885653665,329.9919943648977,825.9038340554325,279.4363936911259,860.2320064943501,664.4641507663962,2565.577157665085,1346.05171980488,3125.527408758791,784.7769789675672,378.4246312183321,352.0548734844279,1238.289898703351,803.0593758182595,6451.655986699005,1401.698780980022,1347.394726580882,2037.48074815336,230.0164834453775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cRU,136,,,,,,,,,,,,,,,,,,26657.86017990958,0,0,0,1475.119659,2979.478603700938,131.4640885653665,329.9919943648977,825.9038340554325,279.4363936911259,860.2320064943501,664.4641507663962,2565.577157665085,1346.05171980488,3125.527408758791,784.7769789675672,378.4246312183321,352.0548734844279,1238.289898703351,803.0593758182595,6451.655986699005,1401.698780980022,1347.394726580882,2037.48074815336,230.0164834453775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Total,137,,,,,,,,,,,,,,,,,,420454.6658534523,,,,,4973.718914324678,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,182522.392934713,18128.42604574587,710.4829704497579,585.3503955557715,417.4345887991048,488.910682730518,11153.5984539372,22126.24252535606,4990.112019744991,3211.239312926128,2402.200836411027,1143.066821106301,143.5920127723163,1103.889168643544,144.9953803478216,84.4089099609497,3502.167814769851,3546.207820589593,601.9887007832065,0,0,,,Total,137,,,,,,,,,,,,,,,,,,420454.6658534523,,,,,4973.718914324678,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,304990.5963521039,182522.392934713,18128.42604574587,710.4829704497579,585.3503955557715,417.4345887991048,488.910682730518,11153.5984539372,22126.24252535606,4990.112019744991,3211.239312926128,2402.200836411027,1143.066821106301,143.5920127723163,1103.889168643544,144.9953803478216,84.4089099609497,3502.167814769851,3546.207820589593,601.9887007832065,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2020,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,,,VOLUME 2020,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
TOTAL,cAZ,1,87233.31045999999,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65965656,186.9038224,9.983204102,12037.148,1785.751856,3061.857592,19082.8036,-795.8472279,0,19163.36828,372.473668,39983.46474,0,1.510682335,0,4359.225625,2160.921682,0,7.042682178,2376.042691,0,0,0,2.577885508,655.8663372,163.4950825,37711.82444,0,399.1670115,7.734193585,832.0172563,0,0.0320543782,0,92.22945885,44.87025267,0,0.1541845605,50.08372114,0,0,0,0.0554751718,13.74369965,3.472800339,14730.7685,-512.5714354000001,,TOTAL,cAZ,1,88423.08727,0,0,0,0,0,0,0,0,0,0,0,0,0,17.90051695,189.4530073,10.11936522,12446.97144,1785.751856,3061.857592,19082.8036,-769.0073816,0,19163.36828,372.473668,39983.46474,0,1.510682335,0,4359.225625,2160.921682,0,7.042682178,2376.042691,0,0,0,2.577885508,655.8663372,163.4950825,39256.12671,0,422.6885481,8.189942965,881.0451664,0,0.0339432323,0,97.66422308,47.51430206,0,0.1632701253,53.03498226,0,0,0,0.0587441325,14.55356851,3.677440498,14730.7685,-512.5714354000001
COMMODITIES,cDE,2,41.88916222,100867.8202,0,607.2020184,0,0,101.4449793,4.953855713,0,0,0,0,0,0,1.143305457,6802.432045,17868.71642,6048.974339,415.1293453,711.7825098,4436.132457,10987.15917,0,1893.816413,28870.20026,3977.145821,2413.718268,1870.29839,1282.117651,21831.27842,4180.285629,4927.726195,1661.64431,1712.763463,1070.694021,725.8832193,2152.157021,4018.769462,8298.023155000001,7206.132489,47677.57011,8.359305135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.053379,-207.8572232,,COMMODITIES,cDE,2,42.24878173,101733.7729,0,612.414863,0,0,102.315887,4.996384689,0,0,0,0,0,0,1.153120763,6860.831095,18022.1198,6052.996444,415.1293453,711.7825098,4436.132457,11220.2527,0,1893.816413,28870.20026,3977.145821,2413.718268,1870.29839,1282.117651,21831.27842,4180.285629,4927.726195,1661.64431,1712.763463,1070.694021,725.8832193,2152.157021,4018.769462,8298.023155000001,7206.132489,48998.93667,8.359305135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.053379,-207.8572232
,cC1,3,10986.45092,0,143257.6074,0,0,1.251033159,11818.89552,0,0,0,0,0,0,0,3.638073991,42.32569383,0,42390.6933,6538.196867,11210.41966,69868.12099,27074.13436,0,9022.879993,95.89703312,34334.03639,118.4817795,741.7950962,1409.117937,12336.88438,791.5804594,2316.745987,346.8521278,20991.92905,174.7723372,71.75399726,122.2075244,1979.780069,6448.525813,1183.261429,183703.4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47375.30941,-373.5369527,,,cC1,3,11384.59984,0,148449.2623,0,0,1.296370594,12247.21223,0,0,0,0,0,0,0,3.769917773,43.85957675,0,45148.67794,6538.196867,11210.41966,69868.12099,28580.52405,0,9022.879993,95.89703312,34334.03639,118.4817795,741.7950962,1409.117937,12336.88438,791.5804594,2316.745987,346.8521278,20991.92905,174.7723372,71.75399726,122.2075244,1979.780069,6448.525813,1183.261429,193987.6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47375.30941,-373.5369527
,cC2,4,0,57.27796444,0,75458.81338000001,0,0,1629.781659,0,0,0,0,0,0,0,0,2.146765637,0,56330.41831,787.0191262,1349.426282,8410.200649,33520.69208,0,4341.423103,11816.90739,1187.604426,49823.69998,713.613106,622.6353999,12064.34942,3668.360474,9911.276769,11235.86503,1025.282284,724.3067849,385.8909045,315.3241908,4076.599247,1737.230954,1403.029337,45852.85439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16872.86328,-233.3402497,,,cC2,4,0,44.94778583,0,59214.85891,0,0,1278.939949,0,0,0,0,0,0,0,0,1.684633227,0,52103.9832,787.0191262,1349.426282,8410.200649,23349.54579,0,4341.423103,11816.90739,1187.604426,49823.69998,713.613106,622.6353999,12064.34942,3668.360474,9911.276769,11235.86503,1025.282284,724.3067849,385.8909045,315.3241908,4076.599247,1737.230954,1403.029337,14847.68449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16872.86328,-233.3402497
,cC3,5,0,0,0,0,156688.9118,866.3957843,75615.48451,0,0,0,0,0,0,0,70.27484566,236.1925717,0,123119.471,5327.958171,9135.339338,56935.33458,11675.13914,0,4366.758878,4028.824537,3084.673586,1613.797124,59092.36233,31001.35685,40833.52306,23123.86186,5607.486227000001,2373.636541,837.5380064,4182.097535,499.7176623,366.3349735,11449.92455,9391.809194,2224.186314,57671.19237,7226.920829,1392.053464,1279.739707,903.2124518,685.4355356,21280.97403,10832.62572,11819.85666,7301.679287,2046.436809,788.9685515,280.3640009,1757.027967,218.6352078,136.938958,4736.088013,3696.574763,871.4192254,101411.4718,-745.0028366,,,cC3,5,0,0,0,0,146718.9819,811.2680464,70804.16077,0,0,0,0,0,0,0,65.80334044,221.163918,0,100182.0636,5327.958171,9135.339338,56935.33458,7733.396515,0,4366.758878,4028.824537,3084.673586,1613.797124,59092.36233,31001.35685,40833.52306,23123.86186,5607.486227000001,2373.636541,837.5380064,4182.097535,499.7176623,366.3349735,11449.92455,9391.809194,2224.186314,35568.89963,7226.920829,1001.783711,920.9577262,649.9919328,493.2699585,15314.73732,7795.640235,8506.095611999999,5254.613821,1472.707129,567.7769307,201.7624297,1264.435628,157.3396392,98.54737701,3408.300002,2660.21994,627.1121102,101411.4718,-745.0028366
,cC4,6,0,0,0,0,0,181161.7273,219.7204355,0,0,0,0,0,0,0,5.875931652,0,0,76948.4664,1981.490796,3397.472396,21174.49833,12849.57642,0,246.9063233,120.964907,283.9285265,128.0476509,519.2931233000001,66967.2666,622.6123864,97.95980209,6589.812335,2928.383308,32.59812279,150.5280636,7.629791726,41.86175246,2279.059883,4485.413327,453.7952436,81283.44482,223.5485334,77.95588334,37.63521043,89.19787328,50.50632513,164.4540133,25218.1797,192.0595795,31.66713688,2066.7899,1136.216139,10.35381141,48.18114939,2.387786067,13.1008422,926.7073876,2002.43389,142.4855405,98361.37678,-295.9154156,,,cC4,6,0,0,0,0,0,132291.4173,160.4485024,0,0,0,0,0,0,0,4.290836359,0,0,47902.50160000001,1981.490796,3397.472396,21174.49833,534.6262466,0,246.9063233,120.964907,283.9285265,128.0476509,519.2931233000001,66967.2666,622.6123864,97.95980209,6589.812335,2928.383308,32.59812279,150.5280636,7.629791726,41.86175246,2279.059883,4485.413327,453.7952436,7253.211803,223.5485334,38.59871118,18.63452193,44.16501746,25.00746542,81.42699037,12486.41146,95.09548122,15.67951793,1023.340677,562.5807405000001,5.126537716,23.85618879,1.182277217,6.486689685,458.8455582,991.4757436,70.54962358,98361.37678,-295.9154156
,cC5,7,0,9.253423934000002,0,5731.01173,0,0,345049.7978,21.06564671,0,0,0,0,0,0,142.0793479,752.8335901,809.4330833,181304.1167,10375.86951,17790.50921,110878.048,30360.62378,0,11532.95918,3186.029357,9115.988444,5432.465829,23175.9583,24820.17904,159214.1636,36867.69382,13194.29081,4685.843445000001,2004.964618,1995.027353,3531.062777,973.8911163,17172.33803,13602.83216,7266.967817,169228.4217,37150.05890000001,146.2549498,42.104711,124.9771127,66.11552033,315.0441364,338.2021245,2111.948633,518.1005213,181.2850364,60.96346049,27.55951931,28.111317,51.25280758,13.7163274,244.488757,181.656064,102.2174193,155886.3477,-1366.840491,,,cC5,7,0,8.581118588000001,0,5314.626416,0,0,319980.2857,19.53512709,0,0,0,0,0,0,131.7566062,698.1366421,750.6239124,144430.7283,10375.86951,17790.50921,110878.048,18138.38925,0,11532.95918,3186.029357,9115.988444,5432.465829,23175.9583,24820.17904,159214.1636,36867.69382,13194.29081,4685.843445000001,2004.964618,1995.027353,3531.062777,973.8911163,17172.33803,13602.83216,7266.967817,96649.1483,37150.05890000001,77.90373918,22.42737377,66.56994794,35.21690212,167.8104999,180.1457669,1124.94446,275.9699274,96.56276393,32.4726208,14.67977396,14.97369293,27.30017247,7.306099339,130.2286752,96.76039445000002,54.44683537,155886.3477,-1366.840491
,cFZ,8,1.089210323,144.171173,0,0,0,0,0,268178.7521,0,0,0,0,0,0,92.57008472,806.5612298,221.6580385,0,0,0,0,23801.5345,0,338.9276113,4407.974931,250.6192638,489.4326271,455.9815398,345.4949915,2376.266021,38918.35839,1056.657265,789.5626476,174.5971911,1297.185775,1190.297178,4625.369166000001,3168.920803,6211.270789,2311.065692,14694.81496,0,1041.819933,13549.54861,770.3714181,1504.453015,1401.62867,1062.007216,7304.336454,119630.0336,3248.028676,2427.014138,536.6893337,3987.382413,3658.820599,14217.79056,9740.855415,19092.6484,7103.919018,0,-133.8079062,,,cFZ,8,0.6281989325,83.15031087,0,0,0,0,0,154671.3268,0,0,0,0,0,0,53.38953109,465.181878,127.8406385,0,0,0,0,12689.65253,0,338.9276113,4407.974931,250.6192638,489.4326271,455.9815398,345.4949915,2376.266021,38918.35839,1056.657265,789.5626476,174.5971911,1297.185775,1190.297178,4625.369166000001,3168.920803,6211.270789,2311.065692,2248.306689,0,483.4044488,6286.990557,357.452338,698.0661989,650.355703,492.771348,3389.212115,55508.33558,1507.085306,1126.13456,249.0238508,1850.14544,1697.692758,6597.05482,4519.756913,8858.988858,3296.218424,0,-133.8079062
,cGZ,9,0,0,0,0,0,0,0,0,51420.69213,0,0,0,0,0,0,0,0,0,0,0,0,1201.277267,27211.41567,259.1512438,33.31102339,73.37139021,34.70001909,36.56785656,135.8367321,358.0819515,73.72504678999999,981.141115,998.1315127,54.1820479,7.210720193,76.21919521,36.20654604,205.9223662,363.7736987,264.3415393,21419.29493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6152087643,,,cGZ,9,0,0,0,0,0,0,0,0,33701.07504000001,0,0,0,0,0,0,0,0,0,0,0,0,-1363.177944,27211.41567,259.1512438,33.31102339,73.37139021,34.70001909,36.56785656,135.8367321,358.0819515,73.72504678999999,981.141115,998.1315127,54.1820479,7.210720193,76.21919521,36.20654604,205.9223662,363.7736987,264.3415393,1135.222631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6152087643
